Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Aprt	1851	1951	2057	1185	816	1829	1658	2259	1685	1825
Aprt-ps	0	0	0	0	0	0	0	0	0	0
Aptx	601	554	497	419	286	426	498	471	405	597
Aqp1	1407	1089	1299	1124	401	228	792	1663	559	2304
Aqp10-ps	8	1	8	2	5	12	4	6	2	5
Aqp11	43	34	55	11	25	19	17	20	19	71
Aqp12	3	0	0	0	0	0	0	0	0	0
Aqp2	0	0	0	0	0	0	0	0	0	0
Aqp3	140	96	149	104	41	120	111	57	73	78
Aqp4	0	0	0	0	1	0	0	0	0	0
Aqp5	0	0	0	0	0	0	0	0	0	0
Aqp6	0	0	0	0	0	0	0	0	0	0
Aqp7	0	1	0	0	0	0	0	0	0	0
Aqp8	0	0	0	0	0	0	0	0	0	6
Aqp9	251	270	168	167	63	51	102	228	162	267
Aqr	2759	2824	2592	2309	1881	3317	2532	2126	2178	2777
Ar	136	125	234	85	117	165	104	94	108	93
Araf	3263	3498	3372	2400	1768	3229	2853	2603	2508	3175
Arap1	2648	2435	2140	1735	1074	2231	2892	3425	3092	2368
Arap2	4055	3855	3229	4113	3059	6480	4053	1582	2534	3287
Arap3	103	72	108	41	18	14	60	148	93	119
Arc	65	107	30	61	59	60	42	13	27	27
Arcn1	8056	7059	6657	6004	5018	7833	7236	6791	6591	7365
Areg	0	3	0	0	0	0	0	0	0	1
Arel1	1666	1889	1361	1510	1169	2110	2313	1745	1755	1798
Arf1	10059	9820	9642	7331	5075	9548	9021	9282	7976	9442
Arf2	866	781	1120	630	360	443	962	1275	965	682
Arf3	4529	4254	4349	2951	2043	3492	3780	3258	3392	3889
Arf4	5325	5486	5565	3837	2945	4813	4953	5769	5123	5444
Arf4os	5	7	1	0	0	2	2	0	2	3
Arf5	4583	4602	4931	3311	2217	3957	3882	4589	3578	4011
Arf6	6051	5471	5943	5739	3828	7038	6302	6400	5947	5613
Arfgap1	1705	1708	1790	1423	1027	1807	1665	1685	1500	1652
Arfgap2	1444	1571	1457	1572	1049	1909	1763	1961	1499	1380
Arfgap3	611	573	455	495	317	530	661	850	627	574
Arfgef1	1966	2096	1795	1460	1027	2051	2101	1709	1703	1873
Arfgef2	1170	1115	1078	1008	843	1189	1281	822	1014	977
Arfgef3	11	7	1	13	1	12	9	4	12	8
Arfip1	204	165	187	92	62	142	111	107	120	187
Arfip2	406	592	406	336	215	364	419	407	331	399
Arfrp1	1740	1526	1449	1160	857	1493	1324	1200	1187	1458
Arg1	387	12	142	46	28	15	134	645	88	107
Arg2	7	28	18	14	9	3	23	53	40	27
Arglu1	2145	2092	2016	1544	992	2205	1636	1719	1685	2129
Arhgap1	5375	5308	4601	4014	3383	5685	5048	3329	3771	4990
Arhgap10	244	155	247	214	199	305	318	158	219	208
Arhgap11a	2174	2050	1988	1816	1232	1649	1673	1782	1582	1807
Arhgap12	667	609	613	384	343	611	408	573	559	618
Arhgap15	5137	4894	4678	3726	2500	5433	4811	3878	4025	4329
Arhgap15os	2	2	0	3	0	6	3	0	1	0
Arhgap17	1452	1532	1527	1070	657	1111	1328	1830	1753	1553
Arhgap18	956	950	957	1049	755	1473	1118	729	844	966
Arhgap19	1430	1517	1231	1091	955	687	1063	1528	1058	1530
Arhgap20	4	0	2	0	3	4	0	0	0	0
Arhgap20os	0	0	0	0	0	0	0	0	0	0
Arhgap21	421	219	411	285	124	236	232	201	292	229
Arhgap22	3	14	3	1	1	2	3	24	4	2
Arhgap23	245	173	173	154	64	44	122	188	107	364
Arhgap24	78	150	80	61	9	19	171	241	232	79
Arhgap25	2805	3033	2692	2482	1634	3706	3161	2750	2925	2835
Arhgap26	2753	1892	2549	2024	1458	3251	2335	1458	1892	1893
Arhgap27	1535	1709	1586	1189	906	1678	1882	1447	1891	1528
Arhgap27os1	0	2	0	0	0	0	1	0	0	0
Arhgap27os2	4	2	6	0	1	2	1	8	3	5
Arhgap27os3	414	365	350	386	306	701	494	170	300	522
Arhgap28	0	0	7	0	0	0	0	0	1	0
Arhgap29	0	10	13	0	1	1	18	34	9	11
Arhgap30	9713	8517	8840	7445	5403	9975	8902	7301	8385	8089
Arhgap31	652	720	559	478	389	567	563	421	644	685
Arhgap32	5	0	9	17	0	0	17	0	21	0
Arhgap33	186	145	171	115	82	88	97	86	64	164
Arhgap33os	0	0	0	0	0	0	0	0	0	0
Arhgap35	127	110	83	80	103	94	104	64	85	73
Arhgap36	0	0	0	0	0	0	0	0	0	0
Arhgap39	183	269	188	173	91	156	201	241	233	248
Arhgap4	3805	2995	3411	3327	2742	5316	3778	2670	3019	3552
Arhgap40	0	0	0	0	0	0	0	0	0	0
Arhgap42	0	0	1	6	0	0	0	1	0	0
Arhgap44	0	1	1	2	1	1	3	3	2	0
Arhgap45	18379	18686	16694	15423	10556	25738	20188	12167	14659	17989
Arhgap5	74	166	175	88	72	57	112	210	164	123
Arhgap6	78	129	59	46	13	7	69	72	53	81
Arhgap8	0	0	1	1	0	0	0	0	4	0
Arhgap9	6492	6283	5828	5890	4233	8754	7090	5804	5490	5187
Arhgdia	18301	16180	17904	10646	7115	15945	14577	13525	11522	17141
Arhgdib	27748	27534	25906	19074	15164	27821	23756	20187	19087	25945
Arhgdig	20	35	32	24	16	13	36	44	6	46
Arhgef1	20987	19114	19385	15656	11400	23831	19154	13762	14877	18205
Arhgef10	127	167	138	75	44	78	131	232	220	125
Arhgef10l	234	355	336	271	14	51	388	854	701	282
Arhgef11	105	172	95	78	20	73	121	193	165	119
Arhgef12	293	307	285	309	179	288	237	218	248	334
Arhgef15	0	1	4	0	0	0	2	0	1	0
Arhgef16	0	0	0	0	4	1	1	0	0	1
Arhgef17	0	10	7	4	0	0	0	1	0	0
Arhgef18	2419	1786	2021	2100	1645	3972	2382	1657	1934	2378
Arhgef19	5	2	0	9	0	1	0	10	14	0
Arhgef2	3965	3107	4101	2841	2295	3977	3430	2864	3494	3501
Arhgef25	142	81	84	100	100	90	83	97	100	155
Arhgef26	0	0	0	0	0	0	0	0	0	1
Arhgef28	0	0	0	0	0	0	0	2	0	0
Arhgef3	4875	5645	5074	5426	4146	8648	5736	2720	4648	4643
Arhgef33	2	3	0	1	0	1	0	6	0	3
Arhgef37	203	357	337	209	21	49	389	547	672	224
Arhgef38	0	0	0	0	0	0	0	0	0	0
Arhgef39	140	210	300	167	134	66	112	348	192	251
Arhgef4	189	222	224	160	106	154	140	125	141	119
Arhgef40	42	29	42	68	12	16	29	60	16	43
Arhgef5	25	24	16	1	3	18	23	31	12	17
Arhgef6	4680	4267	3766	3156	2764	4945	3689	2132	3191	3813
Arhgef7	250	235	246	247	146	321	300	251	267	241
Arhgef9	35	113	50	25	25	27	21	8	21	18
Arid1a	1539	1273	1676	1063	793	1411	1435	1127	1362	1646
Arid1b	1259	1061	1196	973	642	1442	1391	812	870	1229
Arid2	1207	1115	1006	959	650	1056	984	727	769	1009
Arid3a	519	497	617	278	130	354	396	652	447	414
Arid3b	1233	1011	1097	911	621	1395	1016	774	952	1271
Arid3c	0	0	0	0	3	2	0	0	1	6
Arid4a	1986	1991	2058	1572	997	1534	1803	2124	1900	1691
Arid4b	1554	1844	1591	1557	1026	1741	1489	1539	1518	1247
Arid5a	2250	3219	2011	1423	1112	2132	2651	2658	2530	2286
Arid5b	782	1012	688	755	500	1308	1024	934	841	717
Arih1	2760	2472	2299	1870	1448	2776	2062	1690	1822	2654
Arih2	2318	1983	2375	2218	1297	2318	2059	1718	1803	1943
Arl1	2062	2185	2141	1352	1014	1416	1678	1881	1586	1859
Arl10	73	71	103	54	41	89	122	136	150	97
Arl11	167	184	204	100	39	78	219	394	239	165
Arl13a	0	4	0	0	0	4	0	3	0	2
Arl13b	130	145	101	111	55	170	108	186	109	153
Arl14	0	5	0	1	0	0	1	0	3	1
Arl14ep	1025	1136	877	636	503	756	789	678	530	784
Arl14epl	0	3	0	0	0	0	0	0	0	0
Arl15	685	470	635	596	498	784	531	330	403	568
Arl16	432	417	405	314	232	332	398	337	354	484
Arl2	317	377	315	180	119	170	293	495	280	300
Arl2bp	4731	4332	4295	3153	2612	4593	3645	2532	2659	4106
Arl3	204	235	202	109	76	147	167	151	111	149
Arl4a	1438	1238	1237	882	771	1069	1222	1261	756	1512
Arl4aos	0	0	2	0	1	0	0	2	1	0
Arl4c	194	163	344	163	117	270	203	179	211	218
Arl4d	569	607	641	416	264	562	351	274	261	320
Arl5a	2488	2361	2503	1411	1231	2171	2195	1809	2449	2562
Arl5b	194	124	209	108	101	141	179	94	142	186
Arl5c	824	1167	895	518	247	546	708	845	807	778
Arl6	211	219	194	100	73	91	86	107	98	161
Arl6ip1	17608	14376	18023	13811	9766	15557	14276	14114	12917	15151
Arl6ip4	1805	1825	1762	1523	919	1555	1796	2112	1546	1368
Arl6ip5	4055	2574	3893	3478	2097	3873	3949	3491	2929	4691
Arl6ip6	637	527	583	373	266	375	444	542	367	647
Arl8a	1048	1049	1166	499	302	633	735	927	796	1009
Arl8b	2172	2071	1705	1202	1098	1311	1576	1761	1625	1803
Arl9	4	0	8	1	0	0	2	1	0	0
Armc1	1709	1361	1734	1325	1064	1633	1629	1684	1437	1412
Armc10	1032	838	827	688	500	782	762	586	652	777
Armc12	0	0	0	0	0	0	0	0	0	0
Armc2	24	5	16	14	7	16	12	6	19	7
Armc3	198	201	166	112	48	182	161	128	164	141
Armc4	0	0	0	0	0	0	0	0	0	0
Armc5	990	1044	815	731	528	1023	980	853	799	903
Armc6	207	228	202	220	140	212	162	277	201	229
Armc7	2268	1960	2411	2488	1676	3850	2699	1812	1995	2391
Armc8	1369	1242	1258	1007	776	1252	1191	1067	1042	1254
Armc9	190	173	181	115	94	135	190	249	207	302
Armcx1	12	29	1	1	8	0	5	18	5	2
Armcx2	56	96	83	50	45	81	47	66	43	104
Armcx3	116	113	141	66	32	54	91	150	141	95
Armcx4	1	4	6	17	22	17	5	6	6	11
Armcx5	253	316	385	174	167	229	291	171	196	207
Armcx6	14	13	21	8	4	6	8	4	8	10
Armt1	888	822	967	702	511	796	736	622	599	803
Arnt	1345	1222	1284	1045	677	1089	1170	1042	1081	1232
Arnt2	0	7	0	0	0	0	0	0	0	0
Arntl	1228	946	1033	992	818	1404	1141	535	763	823
Arntl2	99	66	79	48	25	0	0	5	1	0
Arpc1a	1420	1823	1468	1277	818	1397	1513	1556	1261	1310
Arpc1b	24494	22774	23208	16532	11514	22970	21795	20675	19820	21153
Arpc2	24128	23354	23943	17292	13337	23676	22430	21995	19200	22229
Arpc3	6741	5183	7404	4627	3264	6099	6218	6583	5046	6463
Arpc4	6392	5976	6952	5019	3269	7026	6632	6992	5675	5887
Arpc5	25079	21375	24606	17771	15140	24466	21103	19368	17847	22395
Arpc5l	4027	3864	4014	2801	2068	3263	3012	2591	2555	3367
Arpin	7	3	1	5	1	0	21	15	7	9
Arpp19	3744	2990	3450	1625	1093	1990	2610	2702	2136	2929
Arpp21	1	2	2	0	0	0	4	0	13	3
Arr3	0	0	0	0	0	0	0	0	0	0
Arrb1	640	533	556	509	236	224	712	873	487	1007
Arrb2	3852	3103	3906	1682	1146	2702	2566	2324	2137	3019
Arrdc1	3794	3816	3891	2762	2229	3898	3577	3246	2794	3543
Arrdc2	327	443	386	302	172	247	322	390	306	257
Arrdc3	841	1345	511	739	299	550	744	1058	702	852
Arrdc4	310	388	419	175	35	37	450	820	573	278
Arrdc5	0	0	0	0	0	0	0	0	2	0
Arsa	363	395	371	288	140	319	376	447	319	354
Arsb	2768	1911	2146	2408	1824	4162	2803	1182	1719	2615
Arsg	27	124	54	79	21	22	104	155	129	78
Arsi	0	11	6	5	1	0	2	4	7	0
Arsj	0	0	0	0	0	0	0	0	0	0
Arsk	200	212	144	112	90	160	130	211	129	145
Art1	0	0	2	2	0	0	0	3	0	0
Art2a-ps	99	76	76	34	38	87	109	73	74	89
Art2b	474	529	440	307	247	897	582	320	405	717
Art3	26	734	48	22	28	1	13	20	38	19
Art4	45	30	80	33	17	0	63	85	15	100
Art5	12	0	6	0	0	0	3	0	2	1
Artn	5	3	0	1	0	0	11	1	0	5
Arv1	217	258	186	182	110	218	151	204	155	188
Arvcf	83	92	32	37	59	58	90	30	45	64
Arx	4	0	4	0	0	0	0	0	0	1
Arxes1	0	0	0	0	0	0	0	2	0	0
Arxes2	78	89	52	46	56	30	33	26	30	38
As3mt	249	216	243	213	106	267	300	375	284	237
Asah1	3272	4287	3867	1847	926	1259	3289	5597	4999	3303
Asah2	2	10	12	3	0	0	3	22	8	0
Asap1	2665	5164	2444	1624	897	1358	1853	2569	1792	2472
Asap2	16	3	24	15	4	4	7	13	12	22
Asap3	4	5	15	0	8	10	4	3	14	5
Asb1	584	513	592	529	332	480	394	470	357	616
Asb10	0	0	0	0	0	0	0	0	0	0
Asb11	0	6	0	0	0	0	4	2	2	0
Asb12	0	0	0	0	0	0	0	0	0	0
Asb13	783	708	757	499	246	603	806	711	797	732
Asb14	2	4	0	0	3	0	5	1	0	1
Asb15	0	0	0	0	1	0	0	0	1	0
Asb16	0	0	3	0	0	0	0	0	0	1
Asb17	7	19	7	5	4	2	18	9	6	17
Asb17os	33	19	18	8	4	0	10	21	3	30
Asb18	0	0	0	0	0	0	1	0	0	0
Asb2	450	611	638	230	80	142	579	1095	1142	568
Asb3	885	920	882	631	568	818	587	600	611	771
Asb4	14	0	0	0	0	0	0	3	0	3
Asb5	28	22	19	24	7	22	16	23	34	10
Asb6	1751	1666	1736	1555	1251	2130	2078	1615	1499	1842
Asb7	127	147	82	116	71	119	108	133	97	68
Asb8	1249	1218	1047	959	652	1054	994	1037	1039	1033
Asb9	0	0	0	0	0	0	0	0	0	0
Ascc1	554	534	552	291	249	603	537	650	477	562
Ascc2	1442	1578	1357	1272	875	1496	1594	1670	1450	1370
Ascc3	1409	1298	1193	1263	844	1751	1514	990	1423	1267
Ascl1	0	0	0	0	0	0	0	0	0	0
Ascl2	0	4	0	0	0	0	2	1	0	8
Ascl3	5	2	2	0	0	0	3	1	2	0
Ascl4	1	4	0	0	0	1	0	0	0	0
Ascl5	0	0	0	0	0	0	0	0	0	0
Asf1a	767	905	699	440	309	349	379	604	453	753
Asf1b	4060	3028	3618	2967	2449	2951	2717	2298	2184	3309
Asgr1	0	0	0	0	0	0	0	0	0	0
Asgr2	4	0	0	0	0	0	1	3	1	8
Ash1l	1033	1467	1094	1500	863	1885	1335	1340	1421	880
Ash2l	2398	2694	2189	1603	1199	2081	1788	1828	1569	2367
Asic1	21	14	19	6	3	11	17	7	20	9
Asic2	0	0	0	0	0	0	0	0	0	0
Asic3	1	4	2	1	1	0	0	0	0	0
Asic4	0	0	0	0	0	0	0	0	0	0
Asic5	0	0	0	0	0	0	0	0	0	0
Asl	999	983	839	706	589	1064	944	1113	889	864
Asmt	1	2	0	1	0	0	0	0	0	0
Asna1	814	887	834	518	376	622	716	849	612	759
Asns	1545	1798	1523	871	584	381	1060	1792	775	2230
Asnsd1	250	298	249	228	195	278	247	251	227	230
Aspa	56	68	47	28	3	0	45	83	72	77
Aspdh	0	0	1	0	0	0	0	0	0	0
Aspg	0	2	0	0	0	0	0	0	0	0
Asph	422	407	291	218	137	77	367	502	320	468
Asphd1	0	1	0	2	1	1	0	0	0	0
Asphd2	0	3	1	1	0	13	0	3	1	11
Aspm	656	765	751	895	709	793	661	513	576	626
Aspn	4	3	4	3	4	4	3	1	0	5
Asprv1	309	422	264	92	39	51	231	758	414	173
Aspscr1	2015	1959	1758	1640	1132	1862	2017	1928	1568	1728
Asrgl1	1109	1226	1249	917	588	1181	966	951	838	1041
Ass-ps1	0	0	0	0	0	0	0	0	0	0
Ass1	111	200	132	102	47	92	172	280	179	130
Aste1	392	390	279	305	261	364	327	303	302	327
Astl	4	4	6	5	5	12	10	0	2	12
Astn1	0	1	0	0	0	0	0	0	0	0
Astn2	0	0	0	0	0	0	0	0	0	0
Astx1a	0	0	0	0	0	0	0	0	0	0
Astx1b	0	0	0	0	0	0	0	0	0	0
Astx1c	0	0	0	0	0	0	0	0	0	0
Astx2	0	0	0	0	0	0	0	0	0	0
Astx3	0	0	0	0	0	0	0	0	0	0
Astx4a	0	0	0	0	0	0	0	0	0	0
Astx4b	0	0	0	0	0	0	0	0	0	0
Astx4c	0	0	0	0	0	0	0	0	0	0
Astx4d	0	0	0	0	0	0	0	0	0	0
Astx5	0	0	0	0	0	0	0	0	0	0
Astx6	0	0	0	0	0	0	0	0	0	0
Asxl1	1879	2103	1885	1709	1184	1930	1927	1561	1491	2129
Asxl2	1100	1215	1060	930	644	1345	1264	738	1148	1018
Asxl3	0	0	0	0	0	0	0	0	1	0
Asz1	0	0	0	0	0	0	0	0	0	0
Atad1	2376	2375	2356	1449	1239	2076	1806	1559	1509	2197
Atad2	3292	2789	3158	3001	2683	3927	2992	2450	2644	3481
Atad2b	815	886	808	655	530	1223	938	975	824	858
Atad3a	1324	1573	1147	912	509	638	1059	1526	1037	1346
Atad3aos	30	32	17	13	4	22	13	10	9	13
Atad5	951	666	1063	1051	818	1231	902	715	744	880
Atat1	175	188	180	111	46	103	145	171	169	155
Atcay	142	163	94	130	70	77	51	60	76	114
Atcayos	31	51	9	8	14	20	9	10	11	38
Ate1	836	1035	856	650	477	713	759	700	673	1053
Atf1	873	800	1017	646	474	703	613	738	587	863
Atf1-ps	0	0	1	0	0	0	0	0	0	0
Atf2	1641	1528	1624	1143	979	1678	1147	966	1224	1337
Atf3	118	198	261	92	23	27	235	514	511	156
Atf4	1690	1678	1972	1361	891	1430	1767	2072	1485	1608
Atf5	9	9	9	1	1	5	2	4	4	14
Atf6	2572	2168	2030	1900	1369	2312	2024	1644	1988	2110
Atf6b	1602	1879	1539	860	644	1313	1643	1920	1614	1521
Atf7	348	331	277	202	159	339	370	288	320	359
Atf7ip	3498	3627	3416	3089	2645	3993	3414	2300	2816	3176
Atf7ip2	1	4	5	7	5	12	5	8	1	2
Atg10	258	287	326	131	102	163	166	255	208	220
Atg101	1210	1111	1267	793	505	891	971	1220	898	1016
Atg12	1295	1372	1125	753	673	990	1073	726	976	1225
Atg13	1398	1454	1404	1081	692	1455	1446	1293	1270	1373
Atg14	282	424	283	270	192	297	361	574	313	358
Atg16l1	1262	1230	1139	1248	915	1499	1359	1129	1245	1103
Atg16l2	1400	1263	1231	1046	892	1671	1020	825	998	1036
Atg2a	1109	1125	984	867	527	1485	1352	821	897	1103
Atg2b	671	729	585	688	586	750	688	656	575	874
Atg3	2347	2367	2122	1497	1047	1687	1943	2081	1768	2290
Atg4a	1006	707	642	626	410	658	708	712	629	735
Atg4a-ps	5	2	3	1	1	3	1	5	3	3
Atg4b	1791	1750	1677	1363	936	1610	1650	1567	1406	1914
Atg4c	91	86	72	60	7	22	98	174	115	84
Atg4d	1471	1274	1464	1376	889	1533	1536	1321	1214	1533
Atg5	1831	1655	1732	1258	1040	1387	1433	1653	1401	1594
Atg7	2031	2667	2000	1764	1255	1976	2042	1801	1731	1395
Atg9a	591	647	442	510	271	496	573	695	673	712
Atg9b	34	29	33	17	12	8	11	19	27	16
Atic	347	337	320	421	271	547	339	443	324	324
Atl1	8	8	8	2	0	4	8	25	15	13
Atl2	1346	1286	1381	1068	774	839	1132	1117	962	1120
Atl3	417	356	315	280	208	344	372	323	273	359
Atm	573	550	472	555	497	940	638	592	627	590
Atmin	1467	1650	1356	1001	752	1368	1351	1456	1257	1466
Atn1	7	14	14	0	0	2	0	2	2	4
Atoh1	0	0	0	0	0	0	0	0	0	0
Atoh7	0	0	0	0	0	0	0	3	0	0
Atoh8	0	20	14	3	1	0	0	6	2	4
Atox1	2650	2644	2974	1034	502	1243	1982	2924	1926	2213
Atp10a	2165	2038	1677	2114	1956	2758	1847	902	1478	1653
Atp10b	10	2	4	3	1	3	3	1	2	0
Atp10d	668	738	618	693	476	1100	992	701	779	983
Atp11a	562	537	387	445	238	347	513	473	562	426
Atp11b	5941	5863	4688	3902	3359	6589	4758	3847	4240	6007
Atp11c	402	363	422	266	282	366	282	253	229	518
Atp12a	0	0	1	0	0	0	0	0	0	0
Atp13a1	5344	5540	4632	4155	3035	5456	5282	4831	4799	4995
Atp13a2	2746	2668	2420	1923	854	2203	3113	4085	3527	2313
Atp13a3	2301	1832	1660	1416	1211	1886	1423	1424	1337	1858
Atp13a4	1	0	0	6	0	0	1	0	2	0
Atp13a5	0	0	0	0	0	0	0	0	0	0
Atp1a1	2912	2145	3818	3247	1597	3375	3937	3568	2322	4130
Atp1a2	21	17	33	68	65	56	53	11	37	39
Atp1a3	589	758	635	427	66	109	797	1344	974	500
Atp1a4	0	0	0	0	0	0	0	0	0	0
Atp1b1	35	54	59	11	13	46	78	79	56	64
Atp1b2	445	523	434	214	163	91	341	654	142	915
Atp1b3	20358	18688	17683	15474	10612	23626	19474	17036	15190	17794
Atp1b4	0	3	0	0	0	0	0	0	0	0
Atp23	211	189	194	138	90	204	140	202	175	161
Atp2a1	14	15	20	19	15	26	28	28	32	29
Atp2a2	5234	5304	4730	4977	3583	5455	4704	3890	4004	4819
Atp2a3	11548	10514	8843	11454	7900	17379	11478	6062	8653	10150
Atp2b1	4508	3691	4767	4306	3088	6122	5048	4415	4795	4348
Atp2b2	10	12	3	3	7	0	1	3	8	6
Atp2b3	0	0	0	0	0	0	0	0	0	0
Atp2b4	474	348	431	456	332	633	469	479	340	453
Atp2c1	2371	2133	2493	1810	1443	2647	2253	2162	2264	2422
Atp2c2	0	0	0	0	0	0	0	0	1	0
Atp4a	10	4	6	0	12	0	3	14	6	4
Atp4b	0	0	0	0	0	0	1	0	0	0
Atp5a1	19236	21699	19434	15391	10904	17109	17041	19735	15132	17366
Atp5b	25338	29289	25549	22076	17147	23583	24573	27411	20606	25261
Atp5c1	7535	7842	7399	5508	4308	6845	6342	7394	5850	7231
Atp5d	4052	3984	4412	3005	1854	3442	3552	3653	2827	3651
Atp5e	3053	2872	3358	1291	716	1516	2299	2455	1713	2618
Atp5f1	6352	6294	6310	3661	2930	4246	4654	5630	3950	5586
Atp5g1	2312	2401	2308	1620	877	1328	2138	2760	1710	2104
Atp5g2	282	320	295	186	108	196	236	286	232	271
Atp5g3	8179	7826	8175	4215	2724	4644	4943	6116	4387	6468
Atp5h	5770	5086	5936	4074	2298	4567	4948	5122	3817	4798
Atp5j	7276	7445	7204	2879	2020	3060	3819	4129	3285	6174
Atp5j2	3737	3580	3939	1422	852	1896	2294	2670	1950	3187
Atp5k	1939	1711	1971	560	285	669	1050	1354	923	1571
Atp5k-ps2	0	0	1	0	0	0	0	0	0	0
Atp5l	169	122	187	103	98	138	116	151	144	123
Atp5l-ps1	0	0	1	1	0	0	0	1	0	0
Atp5l-ps2	0	0	2	2	3	2	1	3	2	2
Atp5l2-ps	0	0	0	1	0	0	0	0	0	0
Atp5o	4005	4063	3983	2820	1735	3242	3804	4649	3203	3548
Atp5s	247	261	242	104	81	96	144	185	106	233
Atp6ap1	5279	5211	5155	3469	2286	3725	4839	6097	5158	5264
Atp6ap1l	0	0	0	0	0	0	0	0	0	0
Atp6ap2	3082	3177	2739	1347	924	1296	1979	2759	2085	2455
Atp6v0a1	390	465	331	259	85	62	341	630	425	422
Atp6v0a2	4190	3823	3553	3577	3034	4457	4148	3222	3387	3576
Atp6v0a4	0	1	0	0	0	0	1	0	0	0
Atp6v0b	2473	2451	2585	1296	727	1240	2133	3606	2545	2283
Atp6v0c	404	375	446	161	68	160	316	489	334	374
Atp6v0c-ps1	3	0	0	0	0	0	0	0	0	0
Atp6v0d1	1358	1444	1398	771	544	947	1162	1856	1198	1264
Atp6v0d2	0	0	0	0	0	0	2	1	0	4
Atp6v0e	4552	4276	4654	2621	1756	3173	3658	4489	3309	4263
Atp6v0e2	0	0	0	0	0	0	0	0	0	0
Atp6v1a	2755	2580	2687	1582	1364	2191	2250	2808	2624	2589
Atp6v1b1	1	4	4	6	5	0	3	1	1	6
Atp6v1b2	4558	5120	4865	3307	1900	2902	5554	9212	6960	4609
Atp6v1c1	2616	2711	2831	2306	1575	2514	2582	2955	2314	2638
Atp6v1c2	3	4	3	1	2	2	0	7	1	10
Atp6v1d	2584	2872	2598	1648	1311	2211	2243	2635	2116	2521
Atp6v1e1	2610	2518	2526	1885	1170	2092	2772	3719	2652	2541
Atp6v1e2	0	0	0	0	0	0	0	0	0	0
Atp6v1f	3248	3277	3409	1992	1311	2381	2755	3237	2334	2764
Atp6v1g1	1725	1498	1705	1118	705	1257	1878	3133	2073	1671
Atp6v1g2	95	122	103	56	47	63	93	57	79	84
Atp6v1g3	3	17	6	7	1	20	8	14	7	2
Atp6v1h	2346	2217	2324	1769	1337	2353	2333	2777	2078	2209
Atp7a	534	622	582	433	235	510	632	737	859	522
Atp7b	194	235	55	103	75	54	167	233	91	321
Atp8a1	907	922	618	685	286	550	1053	1253	1243	1132
Atp8a2	33	22	15	8	17	5	13	28	3	15
Atp8b1	9	5	7	6	1	2	8	1	0	10
Atp8b2	5043	4062	4175	4004	3667	6953	4257	2217	3767	3986
Atp8b3	0	0	0	0	0	1	0	0	0	3
Atp8b4	5911	5036	4996	5341	4370	7920	6076	3605	4220	5734
Atp8b5	1	0	0	1	0	0	0	1	1	0
Atp9a	100	284	107	81	48	67	81	151	69	61
Atp9b	1856	1862	1764	1261	1175	1645	1606	1284	1376	1688
Atpaf1	145	198	181	154	118	200	210	180	163	166
Atpaf2	1038	873	1028	908	588	895	858	847	743	1101
Atpif1	2587	2912	2518	1078	570	754	1457	2433	1239	2879
Atr	943	822	949	844	716	1167	787	701	625	827
Atraid	1435	1567	1442	890	536	1020	1165	1423	1155	1294
Atrip	22	19	38	18	14	38	24	21	24	23
Atrn	463	426	418	319	206	421	380	259	398	332
Atrnl1	97	125	78	56	63	97	39	104	140	95
Atrx	3155	3333	3227	3413	2180	4343	3091	3151	2815	2320
Atxn1	1206	631	1067	942	637	1696	1020	505	770	892
Atxn10	2401	2747	2128	1949	1498	2205	2613	2444	2360	2102
Atxn1l	104	99	80	74	38	57	119	96	82	91
Atxn2	487	612	475	386	194	274	427	499	483	505
Atxn2l	1468	1519	1593	1031	726	1465	1176	1268	1030	1376
Atxn3	523	516	614	410	193	403	431	475	412	523
Atxn7	802	793	816	611	523	1069	817	779	772	819
Atxn7l1	1528	1493	1198	1028	678	1391	1523	1044	1126	1245
Atxn7l1os1	0	0	0	0	0	5	3	0	2	0
Atxn7l1os2	7	0	3	4	2	9	12	2	2	9
Atxn7l2	252	283	263	185	137	206	233	216	226	233
Atxn7l3	588	563	502	394	319	546	464	438	333	500
Atxn7l3b	1182	1193	1140	464	405	439	801	1048	771	1273
AU015228	0	0	0	0	0	0	0	0	0	0
AU015336	0	0	0	0	0	0	0	0	0	0
AU015791	0	0	1	0	0	0	0	12	2	0
AU015836	0	0	0	0	0	0	0	0	0	0
AU016765	0	0	0	0	0	0	0	0	0	0
AU017674	0	0	0	0	0	0	0	0	0	0
AU018091	0	0	0	0	0	0	0	0	0	0
AU019823	544	661	399	317	249	422	463	409	380	480
AU019990	6	3	6	0	0	0	0	8	1	3
AU020206	3422	2678	3025	2011	1166	2205	2273	1639	1482	2292
AU021092	7	0	0	0	0	0	0	0	0	0
AU022133	0	0	1	0	1	1	0	0	0	1
AU022252	400	341	309	239	150	235	287	210	242	253
AU022751	0	0	0	0	0	0	0	0	0	0
AU022754	0	0	0	0	0	0	0	0	0	0
