Gene	L21.D20.Tox.WT1_S6	L22.D20.Tox.WT2_S7	L23.D20.Tox.WT3_S8	L24.D20.Tox.WT4_S9	L25.D20.Tox.WT5_S10	L26.D20.Tox.KO1_S11	L27.D20.Tox.KO2_S12	L28.D20.Tox.KO3_S13	L29.D20.Tox.KO4_S14	L30.D20.Tox.KO5_S15
Podxl	0	7	0	0	0	11	3	0	0	3
Podxl2	1	0	0	0	0	0	0	3	2	2
Pof1b	0	0	0	0	0	0	0	0	0	0
Pofut1	368	341	398	333	418	467	563	380	477	431
Pofut2	740	857	750	1014	914	1050	1357	866	1195	920
Pogk	752	794	1144	437	772	1331	851	817	988	757
Poglut1	493	638	657	652	684	1205	1393	997	1127	960
Pogz	285	250	304	323	332	436	528	406	443	316
Pola1	414	532	598	691	659	762	871	559	681	727
Pola2	1127	1034	1137	1370	972	1172	1713	950	1514	1670
Polb	534	498	422	766	471	633	743	496	813	697
Pold1	1544	1831	2003	2440	1890	2231	2337	1724	2288	2567
Pold2	1012	953	885	1496	982	1296	1587	986	1656	1547
Pold3	1062	1274	1283	1477	1265	1741	2243	1438	1976	1866
Pold4	375	247	269	626	336	475	613	427	663	818
Poldip2	827	703	710	803	693	854	1185	689	1005	1076
Poldip3	2782	2969	3356	3366	3208	4422	5551	3350	4402	4033
Pole	314	395	542	370	428	422	416	377	354	433
Pole2	183	195	171	299	222	212	243	170	199	313
Pole3	528	373	474	610	511	585	835	525	758	787
Pole4	2196	1959	1704	2806	2187	2659	3153	2076	2999	2764
Polg	1142	1461	1412	1339	1551	2273	2295	1771	2063	2058
Polg2	284	160	210	209	227	257	295	197	270	234
Polh	115	70	139	89	122	169	179	141	182	192
Poli	382	407	500	457	507	570	652	530	603	518
Polk	514	670	739	718	599	1036	1048	741	858	604
Poll	252	265	271	281	279	379	363	335	394	364
Polm	746	586	817	652	575	1199	1269	737	1169	904
Poln	3	5	8	14	3	7	18	3	15	6
Polq	40	49	51	65	87	69	122	72	37	90
Polr1a	526	661	676	497	567	918	1052	600	702	780
Polr1b	366	419	417	388	408	822	725	486	564	806
Polr1c	662	670	471	737	523	662	980	621	862	907
Polr1d	1106	819	750	1271	989	1226	1478	1026	1489	1577
Polr1e	393	364	328	535	322	495	522	357	704	662
Polr2a	1630	1383	1822	1392	1703	2492	2220	1690	1635	1580
Polr2b	1903	2453	2854	3034	2758	3690	4472	2670	3994	3301
Polr2c	1047	841	868	1251	981	1236	1483	953	1298	1363
Polr2d	992	703	670	1020	786	717	971	768	1105	1137
Polr2e	2112	1523	1602	2080	1774	2169	2596	1672	2503	2610
Polr2f	702	509	389	899	650	758	750	564	917	1169
Polr2g	1562	1167	1056	2108	1413	1614	1953	1320	2107	2391
Polr2h	329	238	212	473	355	388	467	353	382	474
Polr2i	268	194	151	357	305	307	317	305	363	477
Polr2j	636	475	415	937	660	695	855	653	864	1036
Polr2k	111	98	97	307	204	283	296	237	325	339
Polr2k-ps	6	2	0	3	1	0	1	1	0	2
Polr2l	124	117	132	189	171	204	174	153	237	232
Polr2m	2944	2808	3102	4425	3423	4697	6148	3661	5216	4211
Polr3a	711	667	915	896	829	1321	1556	825	962	828
Polr3b	454	568	838	586	621	1093	1110	758	905	779
Polr3c	1790	1743	1939	2165	1900	2348	2609	1618	2604	2181
Polr3d	289	272	310	417	277	425	543	380	586	523
Polr3e	398	663	619	749	689	954	1212	756	959	964
Polr3f	465	469	625	578	650	841	1007	578	633	610
Polr3g	157	123	220	309	229	242	313	197	291	357
Polr3gl	135	107	152	170	153	237	235	174	222	239
Polr3h	277	192	168	366	280	392	448	298	388	534
Polr3k	831	891	881	1695	1187	1621	2042	1246	2001	1752
Polrmt	639	907	864	838	849	1348	1719	929	1133	1266
Pom121	543	667	739	626	691	813	1128	619	846	711
Pom121l12	0	0	0	0	0	0	0	0	0	0
