Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
AC091683.2	0	0	0	0	0	0	0	0	0	0
AC091764.1	0	0	0	0	0	0	0	0	0	0
AC091764.2	0	0	0	0	0	0	0	0	0	0
AC091764.3	0	0	0	0	0	0	0	0	0	0
AC091783.1	0	0	0	0	0	0	0	0	0	0
AC091783.2	0	0	0	0	0	0	0	0	0	0
AC091783.3	0	0	0	0	0	0	0	0	0	0
AC091783.4	1	6	2	1	1	0	3	0	5	0
AC091783.5	0	0	0	0	0	0	0	0	0	0
AC092710.1	0	0	0	0	0	0	0	0	0	0
AC093022.1	0	0	0	0	0	0	0	0	0	0
AC093022.2	0	0	0	0	0	0	0	0	0	0
AC093022.3	0	0	0	0	0	0	0	0	0	0
AC093022.4	0	0	0	0	0	0	0	0	0	0
AC093022.5	0	0	0	0	0	0	0	0	0	0
AC093043.1	16	17	21	19	13	31	20	29	17	20
AC093043.2	0	0	0	6	2	0	3	0	0	4
AC093043.3	0	0	0	0	0	0	0	0	0	0
AC093316.1	0	0	0	0	0	0	0	0	0	0
AC093316.2	0	0	0	0	0	0	0	0	0	0
AC093926.1	0	0	0	0	0	0	0	0	0	0
AC093926.2	0	2	4	2	0	1	0	0	0	0
AC096628.1	0	0	0	0	0	0	0	0	0	0
AC096628.2	0	0	0	0	0	0	0	0	0	0
AC098716.1	0	0	0	0	0	0	0	0	0	0
AC098718.1	0	0	0	0	0	0	0	0	0	0
AC098718.2	0	0	0	0	0	0	0	0	0	0
AC098719.1	0	0	1	0	0	0	0	0	0	0
AC098728.1	0	0	0	0	0	0	0	0	0	0
AC098742.1	0	0	0	0	0	0	0	0	0	0
AC099578.1	0	0	0	0	0	0	0	0	0	0
AC099612.1	0	0	0	0	0	0	0	0	0	0
AC099612.2	0	0	0	0	0	0	0	0	0	0
AC099629.1	0	0	0	0	0	0	0	0	0	0
AC099645.1	0	0	1	0	1	1	1	0	1	0
AC099760.1	0	0	0	0	0	0	0	0	0	0
AC099934.1	0	0	0	0	0	0	0	0	0	0
AC099934.2	0	0	0	0	0	0	0	0	0	0
AC099934.3	0	0	0	0	0	0	0	0	0	0
AC099934.4	10	3	7	8	5	14	4	14	3	9
AC099934.5	0	0	0	0	0	0	0	0	0	0
AC100209.1	0	0	0	0	0	0	0	0	0	0
AC100209.2	0	0	0	0	0	0	0	0	0	0
AC100406.1	2	0	0	0	0	0	0	1	0	0
AC100406.2	0	0	0	0	0	0	0	0	0	0
AC100590.1	1	9	21	6	2	1	0	2	0	0
AC100590.2	0	0	0	0	0	0	0	0	0	0
AC100590.3	0	7	5	2	1	0	0	1	0	0
AC100729.1	0	3	0	0	1	0	0	0	0	0
AC100733.1	0	0	0	0	0	0	0	0	0	0
AC101205.1	0	0	0	0	0	0	0	0	0	0
AC101205.2	0	0	0	0	0	0	0	0	0	0
AC101677.1	0	0	0	0	0	0	0	0	0	0
AC101677.2	0	0	0	0	0	0	0	0	0	0
AC101709.1	0	0	0	0	0	0	0	3	0	0
AC101831.1	0	0	0	0	0	0	0	0	0	0
AC101875.1	2	22	3	1	2	0	7	4	3	3
AC101945.1	0	0	0	0	0	0	0	0	0	0
AC101945.2	0	0	0	0	0	0	0	0	1	2
AC101945.3	0	0	0	0	0	0	0	0	0	0
AC101945.4	0	0	0	0	0	0	0	0	0	0
AC101984.1	0	0	0	0	0	0	0	0	0	0
AC102000.1	0	0	0	0	0	0	0	0	0	0
AC102009.1	0	0	0	0	0	0	0	0	0	0
AC102139.1	0	0	0	0	0	0	0	0	0	0
AC102264.1	0	0	0	0	0	0	0	0	0	0
AC102287.1	0	0	0	0	0	0	0	0	0	0
AC102291.1	0	0	0	0	0	0	0	0	0	0
AC102291.2	0	0	0	0	0	0	0	0	0	0
AC102291.3	0	0	0	0	0	0	0	0	0	0
AC102312.1	0	0	0	0	0	0	0	0	0	1
AC102327.1	1	2	1	1	1	0	1	2	0	0
AC102352.1	0	1	0	0	0	0	0	0	0	0
AC102368.1	0	0	0	0	0	0	0	0	0	0
AC102369.1	0	0	0	0	0	0	0	0	0	0
AC102369.2	1	0	0	0	0	0	0	0	0	0
AC102431.1	0	0	0	0	0	0	1	0	0	0
AC102431.2	0	0	0	0	0	2	1	0	0	0
AC102435.1	0	0	5	1	0	1	0	0	7	0
AC102523.1	0	0	0	0	0	0	0	0	0	0
AC102523.2	0	0	0	0	0	0	0	0	0	0
AC102542.1	0	0	0	0	0	0	0	0	0	0
AC102554.1	56	63	46	46	40	50	43	63	51	18
AC102569.1	0	0	0	0	0	0	0	0	0	0
AC102575.1	0	0	0	0	0	0	0	0	0	0
AC102582.1	0	0	0	0	0	0	0	0	0	0
AC102582.2	0	0	0	0	0	0	0	0	0	0
AC102603.1	0	0	0	0	0	0	0	0	0	0
AC102676.1	0	0	0	0	0	0	0	0	0	0
AC102689.1	0	1	0	0	0	0	0	0	0	0
AC102815.1	8	9	17	3	3	10	15	0	3	5
AC102815.2	0	0	0	0	1	2	0	0	0	0
AC102847.1	0	1	2	0	0	1	0	0	0	0
AC102847.2	0	0	0	0	0	1	0	0	0	0
AC103672.1	0	0	0	0	0	0	0	0	0	0
AC103672.2	0	0	0	0	0	0	0	0	0	0
AC103672.3	0	0	0	0	0	0	0	0	0	0
AC104200.1	0	0	0	0	0	0	0	0	0	0
AC104832.1	2	8	1	2	0	5	4	0	5	1
AC104834.1	0	0	0	0	0	0	0	0	0	0
AC104897.1	0	0	0	0	0	0	0	0	0	0
AC104906.1	0	0	0	0	0	0	0	0	0	0
AC105167.1	1	0	2	0	0	0	0	0	0	1
AC105169.1	0	0	0	0	0	0	0	1	0	0
AC105324.1	0	0	0	0	0	0	0	0	0	0
AC105407.1	0	0	0	0	0	0	0	0	0	0
AC105407.2	0	0	0	0	0	1	0	0	0	0
AC105407.3	0	0	0	0	0	0	0	0	0	0
AC105408.1	1	0	0	0	0	0	0	0	0	0
AC105950.1	0	0	1	0	0	0	0	0	0	0
AC105950.2	0	0	0	0	0	0	0	0	0	0
AC105958.1	24	27	38	7	16	17	13	26	22	9
AC105958.2	0	0	0	0	0	0	0	0	0	0
AC106830.1	0	0	0	0	0	0	0	0	0	0
AC106830.2	2	4	3	1	1	1	0	4	1	1
AC107232.1	0	0	0	0	0	1	0	0	0	0
AC107369.1	0	0	0	0	0	0	0	0	0	0
AC107369.2	0	0	0	0	0	0	0	0	0	0
AC107452.1	0	0	0	0	0	0	0	0	0	0
AC107452.2	0	0	0	0	0	0	0	0	0	0
AC107452.3	0	0	0	0	0	0	0	1	0	0
AC107453.1	0	0	0	0	0	0	0	0	0	0
AC107453.2	0	0	0	0	0	0	0	0	0	0
AC107453.3	0	0	0	0	0	0	0	0	0	0
AC107453.4	0	0	0	0	0	0	0	0	0	0
AC107638.1	0	1	0	0	0	3	1	0	1	1
AC107645.1	119	283	202	172	137	199	315	134	135	58
AC107663.1	0	0	0	0	0	0	0	0	0	0
AC107663.2	0	0	2	0	0	0	0	0	0	0
AC107663.3	0	0	0	0	0	0	0	0	0	0
AC107711.1	27	28	30	9	13	13	30	31	19	27
AC107711.2	0	0	2	0	0	0	0	0	0	0
AC107711.3	3	0	0	0	0	0	0	0	0	0
AC107711.4	2	1	4	0	0	0	0	0	3	0
AC107711.5	0	0	1	0	0	0	0	0	0	0
AC107711.6	0	0	0	0	0	1	0	0	0	0
AC107740.1	0	0	0	0	0	0	0	0	0	0
AC107742.1	0	0	0	0	0	0	0	0	0	0
AC107752.1	0	0	0	0	0	0	0	0	0	0
AC107757.1	0	0	0	0	1	0	0	0	0	1
AC107757.2	0	1	1	0	2	1	1	7	3	2
AC107757.3	1	1	3	0	1	2	3	0	1	1
AC107763.1	0	0	0	0	0	0	0	0	0	0
AC107808.1	0	0	0	0	0	0	0	0	0	0
AC107808.2	0	0	0	0	0	0	0	0	0	0
AC107851.1	0	0	0	0	0	1	0	0	0	0
AC107864.1	1	0	1	1	0	0	0	0	0	0
AC108401.1	0	0	0	0	0	0	0	0	0	0
AC108401.2	1	0	2	0	0	4	0	1	0	1
AC108416.1	0	0	0	0	0	0	0	0	0	0
AC108416.2	0	0	0	0	0	0	0	0	0	0
AC108416.3	0	0	0	0	0	0	0	0	0	1
AC108437.1	0	0	0	0	0	0	1	0	0	0
AC108802.1	0	0	0	0	0	0	0	0	0	0
AC108846.1	0	0	0	0	0	0	0	0	0	0
AC108846.2	0	0	0	0	0	0	0	0	0	0
AC108846.3	0	0	0	0	0	0	0	0	0	0
AC108846.4	0	0	0	0	0	0	0	0	0	0
AC108858.1	0	0	0	0	0	0	5	0	0	0
AC108858.2	0	0	0	0	0	1	0	1	1	1
AC108945.1	0	0	0	0	0	0	0	0	0	0
AC108947.1	0	0	0	0	0	0	0	0	0	0
AC109172.1	0	0	0	0	0	0	0	0	0	0
AC109172.2	0	0	0	0	0	0	0	0	0	0
AC109180.1	0	0	0	0	0	0	0	0	0	0
AC109212.1	0	0	0	0	0	0	0	0	0	0
AC109214.1	0	0	0	0	0	0	0	0	0	0
AC109214.2	0	0	0	0	0	0	0	0	0	0
AC110043.1	0	0	0	0	0	0	0	0	0	0
AC110091.1	0	0	0	0	0	0	0	0	0	0
AC110091.2	0	0	0	0	0	0	0	0	0	0
AC110091.3	0	0	0	0	0	0	0	0	0	0
AC110176.1	0	0	0	0	0	0	0	0	0	0
AC110236.1	0	0	0	0	0	0	0	0	0	0
AC110380.1	0	0	0	0	0	0	0	0	0	0
AC110381.1	0	0	3	0	1	5	0	0	4	0
AC110816.1	0	0	0	0	0	0	0	0	0	0
AC110816.2	0	0	0	0	0	0	0	0	0	0
AC110817.1	0	0	0	0	0	0	0	0	0	0
AC111010.1	0	0	0	0	0	0	0	0	0	0
AC111044.1	0	0	0	0	0	0	0	0	0	0
AC111046.1	0	0	0	0	0	0	0	0	0	0
AC111092.1	0	0	0	1	0	0	0	0	0	0
AC112142.1	0	0	0	0	0	0	0	0	0	0
AC112146.1	0	0	0	0	0	0	0	1	0	0
AC112157.1	0	2	0	0	0	2	0	0	0	0
AC112259.1	0	0	0	0	0	0	0	0	0	0
AC112265.1	5	14	3	11	0	0	1	5	5	2
AC112274.1	0	0	0	0	0	0	0	0	0	0
AC112274.2	0	0	0	0	0	0	0	0	0	0
AC112680.1	0	0	0	0	0	0	0	0	0	0
AC112680.2	0	0	0	0	0	0	0	0	0	0
AC112680.3	0	0	0	0	0	0	0	0	0	0
AC112935.1	0	0	0	0	0	0	0	0	0	0
AC112945.1	0	0	0	0	0	0	0	0	0	0
AC112956.1	0	0	0	0	0	0	0	0	1	0
AC112972.1	0	0	0	0	0	0	0	0	0	0
AC112972.2	0	0	0	0	0	0	0	0	0	0
AC113031.1	0	0	0	0	0	0	0	0	0	0
AC113031.2	0	0	0	0	0	0	0	0	0	0
AC113031.3	0	0	0	0	0	0	0	1	0	0
AC113031.4	0	0	0	0	0	0	0	0	0	0
AC113031.5	0	0	0	0	0	0	0	0	0	0
AC113031.6	0	0	0	0	0	0	0	0	0	0
AC113031.7	0	0	0	0	0	0	0	0	0	0
AC113031.8	0	0	0	0	0	0	0	0	0	0
AC113059.1	13	7	7	11	5	15	7	7	10	8
AC113059.2	22	31	13	9	12	11	10	11	30	15
AC113059.3	0	0	0	0	0	0	0	0	0	0
AC113060.1	0	0	0	0	0	0	0	0	0	0
AC113082.1	0	0	0	0	0	0	0	0	0	0
AC113082.2	0	0	0	0	0	0	0	0	0	0
AC113107.1	0	0	0	0	0	0	0	0	0	0
AC113125.1	8	5	7	7	9	13	2	19	6	6
AC113125.2	0	0	0	0	1	0	0	0	1	0
AC113178.1	78	88	89	93	67	90	69	82	68	123
AC113198.1	0	0	0	0	0	0	0	0	0	0
AC113204.1	0	0	0	0	0	0	0	0	0	0
AC113269.1	0	0	0	0	0	0	0	0	0	0
AC113282.1	3	0	2	0	0	0	0	1	0	0
AC113282.2	0	0	0	0	0	0	0	0	0	0
AC113282.3	0	0	0	0	0	0	0	0	1	0
AC113282.4	0	0	0	0	0	1	0	2	0	0
AC113282.5	1	0	0	0	0	0	0	2	1	0
AC113291.1	1	0	1	0	0	1	1	0	3	0
AC113291.2	0	2	0	0	0	0	6	1	1	0
AC113304.1	0	0	0	0	0	0	0	0	0	0
AC113305.1	0	0	0	0	0	0	0	0	0	0
AC113441.1	1	0	0	0	0	0	0	1	1	0
AC113441.2	1	0	0	0	0	0	1	1	0	0
AC114002.1	0	0	0	0	0	0	0	0	0	0
AC114008.1	0	0	0	0	0	0	0	0	0	0
AC114008.2	0	0	1	0	2	1	0	3	1	0
AC114010.1	0	0	0	0	0	0	0	0	0	0
AC114543.1	0	0	0	0	0	0	0	0	0	0
AC114572.1	0	0	0	0	0	0	0	0	0	0
AC114573.1	0	0	0	0	0	0	0	0	0	0
AC114575.1	0	0	0	0	0	0	0	0	0	0
AC114585.1	0	7	7	0	1	3	2	17	7	3
AC114585.2	0	1	0	1	0	0	0	0	0	1
AC114645.1	0	0	0	0	0	0	0	0	0	0
AC114645.2	3	10	0	1	2	1	8	0	2	2
AC114678.1	0	0	0	0	0	0	0	0	0	0
AC114916.1	0	0	0	0	0	0	0	0	0	0
AC115034.1	0	0	0	0	0	0	0	0	0	0
AC115037.1	12	45	17	15	18	21	24	26	38	47
AC115047.1	0	0	0	0	0	0	0	0	0	0
AC115047.2	0	0	0	0	0	0	0	0	0	0
AC115122.1	2	0	2	1	1	2	3	0	6	0
AC115289.1	0	0	0	0	0	0	0	0	0	0
AC115289.2	0	0	0	0	0	0	0	0	0	0
AC115291.1	0	0	0	0	0	0	0	0	0	0
AC115291.2	0	0	0	0	0	0	0	0	0	0
AC115304.1	5	21	13	28	9	33	10	11	23	10
AC115304.2	4	12	2	8	8	13	8	3	3	2
AC115357.1	0	0	0	0	0	0	0	0	0	0
AC115735.1	9	5	8	7	5	0	9	6	5	0
AC115735.2	0	1	0	0	1	0	0	0	0	0
AC115735.3	1	1	1	0	0	0	1	4	0	1
AC115735.4	0	0	0	0	0	0	0	0	0	0
AC115735.5	0	1	0	1	0	0	0	0	1	0
AC115744.1	0	0	0	0	0	0	0	0	0	0
AC115746.1	0	0	0	0	0	0	0	0	0	0
AC115750.1	0	0	0	0	0	0	0	0	0	0
AC115760.1	0	0	0	0	0	0	0	0	0	0
AC115784.1	0	0	0	0	0	0	0	0	0	0
AC115793.1	0	0	0	0	0	0	0	0	0	0
AC115863.1	0	3	0	4	0	11	4	0	3	0
AC115878.1	0	0	0	0	0	0	0	0	0	0
AC115891.1	0	0	0	0	0	0	0	0	0	0
AC115891.2	0	0	0	0	0	0	0	0	0	0
AC115891.3	0	0	1	0	0	0	1	0	0	0
AC115910.1	0	0	0	0	0	0	0	0	0	0
AC115970.1	0	0	0	0	0	0	0	0	0	0
AC116319.1	0	0	0	0	0	0	0	0	0	0
AC116319.2	0	0	0	0	0	0	0	0	0	0
AC116390.1	0	0	0	0	0	0	0	0	0	0
AC116395.1	0	0	0	0	0	0	0	0	0	0
AC116460.1	0	0	0	0	0	0	0	0	0	0
AC116465.1	0	0	0	0	0	0	0	0	0	0
AC116476.1	0	0	0	0	0	0	0	0	0	0
AC116487.1	0	0	1	0	1	0	0	0	0	0
AC116502.1	0	1	1	0	0	0	0	0	0	0
AC116503.1	0	0	0	0	0	0	0	0	0	0
AC116557.1	2	0	0	0	0	0	0	2	0	0
AC116589.1	0	0	0	0	0	0	0	0	0	0
AC116589.2	0	0	0	0	0	0	0	0	0	0
AC116589.3	0	0	0	0	0	0	0	0	0	0
AC116589.4	0	0	0	0	0	0	0	0	0	0
AC116589.5	0	0	0	0	0	0	0	0	0	0
AC116589.6	0	0	0	0	0	0	0	0	0	0
AC116589.7	0	0	0	0	0	0	0	0	0	0
AC116589.8	0	0	0	0	0	0	0	0	0	0
AC116589.9	0	0	0	0	0	0	0	0	0	0
AC116591.1	0	0	0	0	0	0	0	0	0	0
AC116596.1	0	0	2	0	0	0	0	4	0	0
AC116596.2	0	0	0	0	0	0	0	0	0	0
AC116656.1	0	0	0	0	0	0	0	0	0	0
AC116680.1	112	173	182	138	133	181	130	149	73	64
AC116713.1	1	0	0	0	0	0	0	1	0	0
AC116724.1	0	0	0	0	0	0	0	0	0	0
AC116726.1	0	0	0	0	0	0	0	0	0	0
AC116726.2	0	0	0	0	0	0	0	0	0	0
AC116797.1	0	0	0	0	0	0	0	0	0	0
AC116797.2	0	0	0	0	0	0	0	0	0	0
AC116950.1	0	0	0	0	0	0	0	0	0	0
AC117194.1	0	0	0	0	0	0	0	0	0	0
AC117198.1	0	0	0	0	0	0	0	0	0	0
AC117199.1	0	0	0	0	0	0	0	0	0	0
AC117202.1	0	0	0	0	0	0	0	0	0	0
AC117202.2	0	0	0	0	0	0	0	0	0	0
AC117202.3	0	0	0	0	0	0	0	0	0	0
AC117226.1	0	0	0	0	0	0	0	0	0	0
AC117232.1	0	0	1	0	0	0	0	0	0	0
AC117232.2	0	0	0	0	0	0	0	0	0	0
AC117232.3	0	0	0	0	0	0	0	0	0	0
AC117237.1	0	0	0	0	0	0	0	0	0	0
AC117240.1	0	0	0	0	0	0	0	0	0	0
AC117240.2	0	0	0	0	0	0	0	0	0	0
AC117245.1	0	0	0	0	0	0	0	0	0	0
AC117245.2	0	0	0	0	0	0	0	0	2	0
AC117245.3	1	1	1	0	1	1	1	0	0	0
AC117245.4	16	3	14	5	4	2	0	5	3	7
AC117570.1	0	0	0	0	0	0	0	0	0	0
AC117588.1	4	3	4	5	4	7	3	8	2	3
AC117588.2	0	0	0	0	0	0	0	0	0	0
AC117588.3	0	0	0	0	0	0	0	0	0	0
AC117608.1	0	0	0	0	0	0	0	0	0	1
AC117608.2	0	2	0	0	0	0	0	0	0	0
AC117648.1	0	0	0	0	0	0	0	0	0	0
AC117656.1	0	0	0	0	0	0	0	0	0	0
AC117656.2	0	0	0	0	0	0	0	0	0	0
AC117656.3	0	0	0	0	0	0	0	0	0	0
AC117688.1	0	0	0	0	0	0	0	0	0	0
AC117769.1	7	1	6	1	3	11	3	6	4	4
AC117769.2	2	1	2	8	1	0	3	4	0	1
AC117769.3	2	0	0	0	0	4	4	0	0	0
AC117769.4	0	0	0	0	0	0	0	1	0	2
AC117797.1	4	3	9	14	14	9	13	13	5	9
AC117797.2	1	0	1	0	0	0	0	1	0	0
AC117814.1	0	0	0	0	0	0	0	0	0	0
AC117949.1	0	0	0	0	0	0	0	0	0	0
AC117949.2	3	2	5	3	2	2	3	9	3	7
AC118006.1	0	0	0	0	0	0	0	0	0	0
AC118006.2	0	0	0	0	0	0	0	0	0	0
AC118006.3	0	0	0	0	0	0	0	0	0	0
AC118222.1	1	7	1	3	1	4	2	8	0	4
AC118230.1	0	0	0	0	0	0	0	0	0	0
AC118249.1	0	0	0	0	0	0	0	0	0	0
AC118250.1	0	0	0	0	0	0	0	0	0	0
AC118250.2	0	0	0	0	0	0	1	0	0	0
AC118476.1	0	0	0	0	0	0	0	0	0	0
AC118476.2	0	0	0	0	0	0	0	0	0	0
AC118476.3	0	0	0	0	0	0	0	0	0	0
AC118476.4	0	0	0	0	0	0	0	0	0	0
AC118639.1	0	0	0	0	0	0	0	0	0	0
AC118639.2	0	0	0	0	0	0	0	0	0	0
AC118704.1	0	0	0	0	0	0	0	0	0	0
AC118733.1	0	0	0	0	0	0	0	0	0	0
AC118750.1	0	0	0	0	0	0	0	0	0	0
AC119177.1	0	0	0	0	0	0	0	0	0	0
AC119177.2	0	0	0	0	0	0	0	0	0	0
AC119241.1	0	0	0	0	0	0	0	0	0	0
AC119573.1	0	0	0	0	0	0	0	0	0	0
AC119892.1	2	6	0	2	4	3	0	2	0	0
AC119894.1	0	0	0	0	0	0	0	0	0	0
AC119987.1	0	0	0	0	0	0	0	0	0	0
AC120002.1	0	0	0	0	0	0	0	0	0	0
AC120002.2	3	7	0	0	1	2	6	1	6	2
AC120011.1	0	0	0	0	0	0	0	0	0	0
AC120153.1	0	0	0	1	0	0	0	0	0	0
AC120163.1	0	0	0	0	0	0	0	0	0	0
AC120347.1	1	5	11	2	7	6	1	6	1	4
AC120347.2	0	1	0	0	4	0	0	0	0	0
AC120375.1	0	1	5	0	6	2	0	3	0	2
AC120375.2	21	11	2	10	2	10	5	5	3	7
AC120383.1	0	0	0	0	0	0	0	0	0	0
AC120386.1	0	0	0	0	0	0	0	0	0	0
AC120394.1	0	1	3	0	2	1	0	3	1	0
AC120394.2	10	10	14	8	8	7	1	9	3	9
AC120406.1	0	1	0	1	0	1	0	1	0	0
AC120425.1	0	0	0	0	0	0	0	0	0	0
AC120540.1	0	0	0	0	0	1	0	1	0	1
AC120540.2	0	0	0	0	0	0	0	2	1	0
AC120553.1	0	0	0	0	0	0	0	0	0	0
AC120555.1	0	0	1	0	0	0	0	0	0	0
AC121094.1	0	0	0	0	0	0	0	0	0	0
AC121114.1	0	0	0	0	0	0	0	0	0	0
AC121137.1	0	0	0	0	0	0	0	0	0	0
AC121264.1	0	0	0	0	0	0	0	0	0	0
AC121286.1	0	0	0	0	0	0	0	0	0	0
AC121286.2	0	0	0	0	0	0	0	0	0	0
AC121357.1	1	2	0	0	1	1	0	0	0	0
AC121504.1	0	0	0	0	0	0	0	0	0	0
AC121542.1	0	0	0	0	0	0	0	0	0	0
AC121542.2	0	0	0	0	0	0	0	0	0	0
AC121567.1	81	185	121	93	79	147	75	85	63	29
AC121569.1	0	0	0	0	0	0	0	0	0	0
AC121569.2	0	0	0	0	0	0	0	0	0	0
AC121574.1	0	0	0	0	0	0	0	0	0	0
AC121577.1	0	0	1	0	2	2	0	8	0	0
AC121598.1	3	14	2	9	7	11	1	2	6	7
AC121598.2	6	6	2	1	1	7	0	8	0	3
AC121598.3	2	5	4	1	5	4	8	1	4	3
AC121599.1	17	28	13	6	18	8	25	20	12	7
AC121788.1	0	0	0	0	0	0	0	0	0	0
AC121788.2	0	0	0	0	0	0	0	0	0	0
AC121793.1	0	0	0	0	0	0	0	0	0	0
AC121793.2	2	2	4	1	3	6	1	2	6	0
AC121801.1	53	37	29	27	22	25	47	38	50	27
AC121804.1	0	0	0	0	0	0	0	0	0	0
AC121804.2	0	0	0	0	0	0	0	0	0	0
AC121804.3	0	0	0	0	0	0	0	0	0	0
AC121805.1	0	0	0	0	0	0	0	0	0	0
AC121805.2	0	0	0	0	0	0	0	0	0	0
AC121821.1	0	0	0	0	0	0	0	0	0	0
AC121844.1	0	0	0	0	0	0	0	0	0	0
AC121844.2	0	0	0	0	0	0	0	0	0	0
AC121844.3	0	0	0	0	0	0	0	0	0	0
AC121860.1	0	0	0	0	0	0	0	0	0	0
AC121870.1	0	0	0	0	0	0	0	0	0	0
AC121870.2	0	0	0	0	0	0	0	0	0	0
AC121898.1	0	0	0	0	0	0	0	0	0	0
AC121912.1	0	0	0	2	2	4	0	3	3	1
AC121942.1	0	0	0	0	0	3	0	0	0	0
AC121942.2	1	2	1	2	0	0	2	1	1	4
AC121942.3	0	0	0	0	0	0	0	0	0	0
AC121947.1	0	0	0	0	0	0	0	0	0	0
AC121960.1	0	0	0	0	0	0	0	0	0	0
AC121960.2	0	0	0	0	0	0	0	0	0	0
AC121960.3	0	0	0	0	0	0	0	0	0	0
AC121961.1	14	4	4	1	1	16	0	2	9	5
AC121965.1	2506	2956	3083	1289	590	1508	771	1343	935	1333
AC121966.1	0	0	0	0	0	0	0	0	0	0
AC121978.1	0	0	0	0	0	0	0	0	0	0
AC121986.1	0	0	0	0	0	0	0	0	0	0
AC121997.1	0	1	1	0	1	0	0	2	0	0
AC121997.2	0	0	0	0	0	0	1	0	0	0
AC122018.1	0	0	0	0	0	0	1	0	0	0
AC122024.1	0	0	0	0	0	0	0	0	0	0
AC122024.2	0	0	0	0	0	0	0	0	0	0
AC122024.3	0	0	0	0	0	0	0	1	0	0
AC122034.1	0	0	0	0	0	0	0	0	0	0
AC122035.1	4	0	6	0	5	3	0	0	3	3
AC122035.2	4	4	5	1	5	7	5	2	2	1
AC122188.1	0	0	0	0	0	0	0	0	0	5
AC122194.1	0	0	0	0	0	0	0	0	0	0
AC122197.1	11	4	0	11	7	19	44	12	11	9
AC122197.2	0	0	0	0	0	0	0	0	0	0
AC122210.1	0	0	0	0	0	0	0	0	0	0
AC122210.2	0	0	0	0	0	0	0	0	0	0
AC122225.1	0	0	0	0	0	0	0	0	0	0
AC122228.1	0	0	0	0	0	0	0	0	0	0
AC122242.1	0	2	0	0	0	0	0	0	0	0
AC122251.1	0	0	0	0	0	0	0	0	0	0
AC122251.2	0	0	0	0	0	0	0	0	0	0
AC122263.1	0	0	0	0	0	0	0	0	0	0
AC122263.2	0	0	0	0	0	0	0	0	0	0
AC122273.1	28	21	44	29	12	36	24	33	15	31
AC122290.1	0	0	0	0	0	0	0	0	0	0
AC122291.1	9	27	2	4	2	41	8	24	17	23
AC122293.1	0	0	0	0	0	0	0	0	0	0
AC122295.1	1	1	0	0	0	0	0	0	0	0
AC122298.1	0	0	0	0	0	0	0	0	0	0
AC122301.1	0	0	0	0	0	0	0	0	0	0
AC122301.2	0	0	0	0	0	0	0	0	0	0
AC122301.3	0	0	0	0	0	0	0	0	0	0
AC122305.1	2	11	2	1	3	9	2	3	5	2
AC122305.2	0	0	2	0	0	0	0	0	0	0
AC122305.3	17	20	29	24	14	25	9	19	18	12
AC122305.4	90	177	102	152	136	233	197	156	103	42
AC122309.1	0	0	0	0	0	0	0	0	0	0
AC122314.1	0	1	1	0	0	1	0	0	0	0
AC122317.1	0	0	0	0	0	0	0	0	0	0
AC122317.2	0	0	0	0	0	0	0	0	0	1
AC122317.3	25	27	39	19	16	15	11	25	13	36
AC122320.1	0	0	0	0	0	0	0	0	0	0
AC122327.1	0	0	0	0	0	0	0	0	0	0
AC122327.2	0	0	0	0	0	0	0	0	0	0
AC122327.3	0	0	0	0	0	0	0	0	0	0
AC122327.4	0	0	0	0	0	0	0	0	0	0
AC122332.1	0	0	0	0	0	0	0	0	0	0
AC122335.1	1	0	0	0	1	3	0	2	1	0
AC122335.2	63	71	92	71	64	77	47	48	49	45
AC122341.1	0	0	0	0	0	0	0	0	0	0
AC122346.1	0	0	0	0	0	0	0	0	0	0
AC122346.2	0	0	0	0	0	0	0	0	0	0
AC122346.3	0	0	0	0	0	0	0	0	0	0
AC122350.1	1	0	0	0	0	0	1	0	0	0
AC122351.1	0	0	0	0	0	0	0	0	0	0
AC122354.1	0	0	0	0	0	0	0	0	0	0
AC122355.1	0	0	0	0	0	0	0	0	0	0
AC122356.1	0	0	0	0	0	0	0	0	0	0
AC122356.2	0	0	0	0	0	0	0	0	0	0
AC122357.1	0	0	1	0	0	0	3	0	1	0
AC122357.2	0	0	0	0	0	0	0	0	0	1
AC122357.3	0	1	2	1	1	2	0	0	2	4
AC122360.1	0	0	0	0	0	0	0	0	0	0
AC122367.1	1	3	0	0	3	0	2	1	3	2
AC122367.2	4	9	3	7	2	10	15	11	4	8
AC122371.1	0	0	0	0	0	0	0	0	0	0
AC122371.2	0	0	0	0	0	0	0	0	0	0
AC122371.3	0	0	0	0	0	0	0	0	0	0
AC122372.1	0	0	0	0	0	0	0	0	0	0
AC122379.1	0	0	0	0	0	0	0	0	0	0
AC122382.1	0	0	0	0	0	0	0	0	0	0
AC122382.2	0	0	0	0	0	0	0	0	0	0
AC122393.1	0	0	0	0	0	0	0	0	0	0
AC122393.2	0	0	0	0	0	0	0	0	0	0
